Date,Open,High,Low,Close,Adj Close,Volume
2012-08-07,20033.869141,20117.119141,19983.759766,20072.550781,20072.550781,1411302800
2012-08-08,20188.880859,20188.880859,19966.119141,20065.519531,20065.519531,1239183500
2012-08-09,20149.199219,20300.029297,20149.199219,20269.470703,20269.470703,1302333500
2012-08-10,20204.710938,20222.130859,20045.300781,20136.119141,20136.119141,1439089700
2012-08-13,20188.480469,20188.480469,20037.810547,20081.359375,20081.359375,990601400
2012-08-14,20251.419922,20299.720703,20094.019531,20291.679688,20291.679688,1525964900
2012-08-15,20125.289063,20135.000000,20016.029297,20052.289063,20052.289063,1271710400
2012-08-16,20151.689453,20151.689453,19919.560547,19962.949219,19962.949219,1058187000
2012-08-17,20057.310547,20147.390625,20047.640625,20116.070313,20116.070313,1209409600
2012-08-20,20080.320313,20109.560547,19911.490234,20104.269531,20104.269531,1020566200
2012-08-21,20111.970703,20141.160156,19979.580078,20100.089844,20100.089844,1049001300
2012-08-22,19996.730469,19996.730469,19853.419922,19887.779297,19887.779297,1032597200
2012-08-23,19935.130859,20133.410156,19935.130859,20132.240234,20132.240234,1231818600
2012-08-24,19930.449219,19930.449219,19840.189453,19880.029297,19880.029297,1124259600
2012-08-27,19939.539063,19939.539063,19769.429688,19798.669922,19798.669922,1211797900
2012-08-28,19723.300781,19856.320313,19723.300781,19811.800781,19811.800781,1077330100
2012-08-29,19857.609375,19863.470703,19770.539063,19788.509766,19788.509766,1075024000
2012-08-30,19657.199219,19657.199219,19509.310547,19552.910156,19552.910156,1453043300
2012-08-31,19516.949219,19554.259766,19450.769531,19482.570313,19482.570313,1346966500
2012-09-03,19414.619141,19608.550781,19386.039063,19559.210938,19559.210938,1166337700
2012-09-04,19540.929688,19572.310547,19414.509766,19429.910156,19429.910156,1146614900
2012-09-05,19330.160156,19330.160156,19116.839844,19145.070313,19145.070313,1773167600
2012-09-06,19101.929688,19216.080078,19076.789063,19209.300781,19209.300781,1360569200
2012-09-07,19537.929688,19829.019531,19484.240234,19802.160156,19802.160156,3303572400
2012-09-10,19876.410156,19930.369141,19764.689453,19827.169922,19827.169922,3198134800
2012-09-11,19757.369141,19907.300781,19658.710938,19857.880859,19857.880859,1623644500
2012-09-12,19996.140625,20118.189453,19996.140625,20075.390625,20075.390625,1365032900
2012-09-13,20061.970703,20146.769531,20009.500000,20047.630859,20047.630859,1237079000
2012-09-14,20479.380859,20648.099609,20475.740234,20629.779297,20629.779297,2554583000
2012-09-17,20758.490234,20758.490234,20591.439453,20658.109375,20658.109375,1548748900
2012-09-18,20622.119141,20712.689453,20568.119141,20601.929688,20601.929688,1445956300
2012-09-19,20609.519531,20895.609375,20609.519531,20841.910156,20841.910156,1938983200
2012-09-20,20816.769531,20816.769531,20578.560547,20590.919922,20590.919922,1501413600
2012-09-21,20697.269531,20808.039063,20677.140625,20734.939453,20734.939453,1842999800
2012-09-24,20611.099609,20780.140625,20503.240234,20694.699219,20694.699219,977714200
2012-09-25,20694.330078,20758.359375,20648.589844,20698.679688,20698.679688,1066825300
2012-09-26,20485.990234,20576.839844,20485.080078,20527.730469,20527.730469,1112532000
2012-09-27,20487.359375,20850.490234,20487.359375,20762.289063,20762.289063,1740972000
2012-09-28,20757.970703,20889.900391,20725.519531,20840.380859,20840.380859,1403623200
2012-10-03,20840.380859,21005.679688,20799.820313,20888.279297,20888.279297,1378884900
2012-10-04,20914.320313,20947.300781,20835.060547,20907.949219,20907.949219,1025617100
2012-10-05,21007.599609,21021.240234,20924.730469,21012.380859,21012.380859,1290461900
2012-10-08,20979.529297,20981.630859,20807.929688,20824.560547,20824.560547,1350069800
2012-10-09,20926.830078,21093.099609,20926.830078,20937.279297,20937.279297,1542861900
2012-10-10,20785.060547,20941.890625,20767.359375,20919.599609,20919.599609,1236864700
2012-10-11,20813.050781,21013.449219,20813.050781,20999.050781,20999.050781,2550414800
2012-10-12,21051.089844,21236.570313,21051.089844,21136.429688,21136.429688,2318876200
2012-10-15,21137.609375,21184.429688,21076.949219,21148.250000,21148.250000,1352365700
2012-10-16,21257.089844,21257.089844,21120.169922,21207.070313,21207.070313,1498826100
2012-10-17,21421.869141,21442.730469,21352.880859,21416.640625,21416.640625,1714967600
2012-10-18,21490.859375,21606.320313,21476.300781,21518.710938,21518.710938,2154856400
2012-10-19,21565.750000,21591.619141,21522.910156,21551.759766,21551.759766,1639351400
2012-10-22,21440.009766,21699.070313,21431.240234,21697.550781,21697.550781,1466782700
2012-10-24,21561.589844,21802.490234,21533.240234,21763.779297,21763.779297,1711748800
2012-10-25,21792.669922,21839.640625,21710.839844,21810.230469,21810.230469,1633405600
2012-10-26,21847.699219,21847.699219,21527.539063,21545.570313,21545.570313,1655334600
2012-10-29,21478.119141,21561.970703,21397.089844,21511.050781,21511.050781,1430951700
2012-10-30,21549.169922,21575.029297,21338.650391,21428.580078,21428.580078,1426440700
2012-10-31,21539.490234,21648.640625,21496.919922,21641.820313,21641.820313,1546082800
2012-11-01,21573.929688,21832.560547,21506.050781,21821.869141,21821.869141,1671155300
2012-11-02,22066.289063,22149.699219,22019.650391,22111.330078,22111.330078,1853113600
2012-11-05,22044.210938,22141.130859,21990.679688,22006.400391,22006.400391,1165502600
2012-11-06,21959.990234,22008.859375,21832.279297,21944.429688,21944.429688,1317598200
2012-11-07,22020.400391,22099.849609,21811.189453,22099.849609,22099.849609,1555286100
2012-11-08,21785.830078,21871.849609,21555.750000,21566.910156,21566.910156,1668424200
2012-11-09,21433.599609,21525.490234,21330.339844,21384.380859,21384.380859,1455863300
2012-11-12,21367.570313,21462.449219,21339.189453,21430.300781,21430.300781,922157200
2012-11-13,21372.869141,21399.609375,21181.919922,21188.650391,21188.650391,1349937200
2012-11-14,21250.970703,21446.359375,21221.310547,21441.990234,21441.990234,1302165900
2012-11-15,21188.939453,21288.480469,21098.410156,21108.929688,21108.929688,1408099400
2012-11-16,21203.820313,21205.310547,21105.210938,21159.009766,21159.009766,1146325100
2012-11-19,21209.949219,21303.099609,21136.320313,21262.060547,21262.060547,1100673100
2012-11-20,21478.000000,21478.000000,21213.119141,21228.279297,21228.279297,1169937500
2012-11-21,21367.550781,21530.439453,21229.140625,21524.359375,21524.359375,1358588100
2012-11-22,21595.589844,21774.400391,21517.910156,21743.199219,21743.199219,1449478500
2012-11-23,21729.720703,21924.060547,21723.349609,21913.980469,21913.980469,1337229900
2012-11-26,21986.359375,21986.359375,21827.269531,21861.810547,21861.810547,1074310800
2012-11-27,21969.710938,22002.859375,21820.150391,21844.029297,21844.029297,1205019200
2012-11-28,21764.910156,21764.910156,21629.580078,21708.980469,21708.980469,1272896700
2012-11-29,21821.050781,21996.400391,21786.029297,21922.890625,21922.890625,1272038400
2012-11-30,21949.400391,22091.609375,21918.550781,22030.390625,22030.390625,1829162400
2012-12-03,22070.439453,22162.470703,21716.769531,21767.849609,21767.849609,1222931400
2012-12-04,21786.070313,21853.150391,21687.880859,21799.970703,21799.970703,1236799200
2012-12-05,21819.009766,22274.039063,21804.929688,22270.910156,22270.910156,2465522000
2012-12-06,22355.890625,22355.890625,22215.080078,22249.810547,22249.810547,1474980800
2012-12-07,22294.730469,22371.400391,22188.070313,22191.169922,22191.169922,1830833200
2012-12-10,22377.560547,22377.560547,22235.759766,22276.720703,22276.720703,1388628000
2012-12-11,22295.990234,22393.199219,22244.019531,22323.939453,22323.939453,1585416300
2012-12-12,22412.900391,22508.009766,22412.900391,22503.349609,22503.349609,1856501400
2012-12-13,22500.990234,22563.140625,22380.779297,22445.580078,22445.580078,1475964000
2012-12-14,22396.720703,22636.429688,22396.720703,22605.980469,22605.980469,1771220400
2012-12-17,22590.759766,22625.410156,22453.589844,22513.609375,22513.609375,1451263500
2012-12-18,22525.460938,22588.480469,22449.740234,22494.730469,22494.730469,3217316000
2012-12-19,22654.650391,22683.720703,22562.019531,22623.369141,22623.369141,1577167800
2012-12-20,22602.990234,22661.740234,22483.949219,22659.779297,22659.779297,1620967700
2012-12-21,22565.089844,22565.089844,22423.160156,22506.289063,22506.289063,1805720400
2012-12-24,22494.710938,22577.560547,22494.710938,22541.179688,22541.179688,560264800
2012-12-27,22541.179688,22718.830078,22541.179688,22619.779297,22619.779297,1053372600
2012-12-28,22706.330078,22706.330078,22628.460938,22666.589844,22666.589844,1043816200
2012-12-31,22584.439453,22698.330078,22566.890625,22656.919922,22656.919922,685413000
2013-01-02,22860.250000,23317.390625,22860.250000,23311.980469,23311.980469,2129252800
2013-01-03,23390.539063,23400.740234,23234.429688,23398.599609,23398.599609,2211207000
2013-01-04,23370.359375,23370.359375,23172.279297,23331.089844,23331.089844,1505752800
2013-01-07,23345.199219,23402.449219,23254.230469,23329.750000,23329.750000,1401515000
2013-01-08,23264.029297,23264.029297,23088.400391,23111.189453,23111.189453,1461679100
2013-01-09,23154.710938,23235.390625,23141.669922,23218.470703,23218.470703,1518554800
2013-01-10,23240.070313,23477.890625,23165.640625,23354.310547,23354.310547,1911808400
2013-01-11,23478.810547,23486.599609,23212.900391,23264.070313,23264.070313,1526867400
2013-01-14,23326.820313,23441.939453,23292.070313,23413.259766,23413.259766,1559383600
2013-01-15,23388.470703,23515.859375,23306.169922,23381.509766,23381.509766,1450147700
2013-01-16,23390.189453,23390.189453,23203.240234,23356.990234,23356.990234,1370170300
2013-01-17,23471.669922,23504.730469,23222.960938,23339.759766,23339.759766,1316299000
2013-01-18,23509.490234,23606.500000,23450.769531,23601.779297,23601.779297,1934485200
2013-01-21,23565.960938,23639.630859,23535.470703,23590.910156,23590.910156,1104208000
2013-01-22,23596.380859,23685.550781,23498.960938,23658.990234,23658.990234,1361101400
2013-01-23,23700.449219,23710.869141,23540.419922,23635.099609,23635.099609,1536963300
2013-01-24,23585.099609,23688.789063,23547.789063,23598.900391,23598.900391,1428556300
2013-01-25,23653.539063,23666.390625,23481.369141,23580.429688,23580.429688,1620959000
2013-01-28,23621.949219,23736.019531,23621.949219,23671.880859,23671.880859,1443566900
2013-01-29,23659.109375,23707.109375,23602.849609,23655.169922,23655.169922,3153976000
2013-01-30,23767.330078,23916.160156,23765.570313,23822.060547,23822.060547,1961876000
2013-01-31,23799.169922,23799.169922,23667.939453,23729.529297,23729.529297,1829300400
2013-02-01,23763.339844,23763.339844,23571.300781,23721.839844,23721.839844,1629063500
2013-02-04,23866.800781,23944.740234,23637.179688,23685.009766,23685.009766,2739062400
2013-02-05,23406.990234,23406.990234,23104.269531,23148.529297,23148.529297,2488035600
2013-02-06,23292.429688,23355.369141,23204.050781,23256.929688,23256.929688,1654525000
2013-02-07,23259.820313,23298.130859,23134.779297,23177.000000,23177.000000,2020632400
2013-02-08,23101.089844,23267.199219,23101.089844,23215.160156,23215.160156,1825561400
2013-02-14,23215.160156,23469.259766,23215.160156,23413.250000,23413.250000,1528919300
2013-02-15,23315.410156,23446.769531,23284.050781,23444.560547,23444.560547,1055545200
2013-02-18,23477.490234,23477.490234,23309.550781,23381.939453,23381.939453,1033227800
2013-02-19,23368.220703,23454.189453,23139.080078,23143.910156,23143.910156,1434540900
2013-02-20,23310.929688,23310.929688,23163.859375,23307.410156,23307.410156,1562429800
2013-02-21,23026.179688,23026.179688,22828.169922,22906.669922,22906.669922,2061812600
2013-02-22,22840.320313,22850.250000,22674.589844,22782.439453,22782.439453,1623906800
2013-02-25,22852.890625,22876.029297,22777.630859,22820.080078,22820.080078,1074747100
2013-02-26,22639.970703,22769.070313,22510.759766,22519.689453,22519.689453,1520934400
2013-02-27,22656.400391,22656.400391,22445.339844,22577.009766,22577.009766,1682329600
2013-02-28,22826.419922,23031.689453,22734.839844,23020.269531,23020.269531,2105669200
2013-03-01,22957.089844,23015.679688,22868.689453,22880.220703,22880.220703,2069275200
2013-03-04,22866.509766,22866.509766,22466.080078,22537.810547,22537.810547,2172137600
2013-03-05,22621.599609,22661.490234,22523.689453,22560.500000,22560.500000,1843253400
2013-03-06,22750.580078,22808.810547,22664.939453,22777.839844,22777.839844,1755859400
2013-03-07,22729.289063,22843.730469,22656.369141,22771.439453,22771.439453,1282193100
2013-03-08,22839.269531,23220.519531,22839.269531,23091.949219,23091.949219,1852113200
2013-03-11,23131.439453,23246.289063,23064.929688,23090.820313,23090.820313,1292207200
2013-03-12,23133.000000,23262.019531,22879.179688,22890.599609,22890.599609,1564247400
2013-03-13,22901.119141,22901.119141,22487.330078,22556.650391,22556.650391,1821517600
2013-03-14,22484.250000,22655.880859,22305.539063,22619.179688,22619.179688,1927863000
2013-03-15,22705.919922,22799.669922,22494.039063,22533.109375,22533.109375,2906999600
2013-03-18,22185.320313,22185.320313,21997.720703,22083.359375,22083.359375,2245928400
2013-03-19,22138.099609,22218.849609,22030.660156,22041.859375,22041.859375,1655008800
2013-03-20,21990.039063,22302.500000,21975.900391,22256.439453,22256.439453,1771354000
2013-03-21,22285.810547,22403.789063,22179.500000,22225.880859,22225.880859,1622168700
2013-03-22,22186.240234,22232.070313,22033.179688,22115.300781,22115.300781,1515505100
2013-03-25,22327.529297,22351.080078,22201.060547,22251.150391,22251.150391,1543646900
2013-03-26,22208.060547,22346.269531,22088.560547,22311.080078,22311.080078,1730124000
2013-03-27,22385.470703,22529.369141,22366.019531,22464.820313,22464.820313,1674301500
2013-03-28,22390.349609,22390.349609,22132.330078,22299.630859,22299.630859,2203094400
2013-04-02,22299.630859,22449.460938,22203.929688,22367.820313,22367.820313,1524778400
2013-04-03,22527.119141,22527.119141,22283.160156,22337.490234,22337.490234,1238359400
2013-04-05,22337.490234,22337.490234,21703.279297,21726.900391,21726.900391,2324356800
