Date,Open,High,Low,Close,Adj Close,Volume
2012-08-21,4391.899902,4428.799805,4388.200195,4410.799805,4410.799805,948475600
2012-08-22,4410.799805,4411.899902,4394.299805,4403.299805,4403.299805,827739200
2012-08-23,4403.299805,4430.299805,4399.600098,4411.799805,4411.799805,1005867000
2012-08-24,4411.799805,4411.799805,4367.500000,4376.500000,4376.500000,916036200
2012-08-27,4378.899902,4402.899902,4370.100098,4372.899902,4372.899902,784779600
2012-08-28,4373.600098,4391.899902,4368.799805,4387.000000,4387.000000,816312200
2012-08-29,4387.000000,4387.000000,4373.399902,4381.500000,4381.500000,911220000
2012-08-30,4381.500000,4381.500000,4327.600098,4340.200195,4340.200195,1121006400
2012-08-31,4340.200195,4351.000000,4327.799805,4339.000000,4339.000000,1054806200
2012-09-03,4333.799805,4358.600098,4312.600098,4351.600098,4351.600098,771272800
2012-09-04,4351.600098,4356.700195,4316.799805,4325.500000,4325.500000,940206400
2012-09-05,4325.600098,4325.600098,4281.500000,4297.700195,4297.700195,1060339500
2012-09-06,4297.700195,4343.299805,4297.700195,4331.600098,4331.600098,1312930200
2012-09-07,4331.600098,4376.799805,4331.600098,4348.799805,4348.799805,1128590900
2012-09-10,4348.799805,4365.000000,4342.600098,4358.000000,4358.000000,980678000
2012-09-11,4357.899902,4357.899902,4341.399902,4348.299805,4348.299805,789668600
2012-09-12,4348.299805,4385.299805,4348.299805,4383.100098,4383.100098,923568000
2012-09-13,4383.100098,4383.100098,4358.799805,4359.799805,4359.799805,775003000
2012-09-14,4372.899902,4417.399902,4372.899902,4410.200195,4410.200195,1036663200
2012-09-17,4422.799805,4430.399902,4411.100098,4421.799805,4421.799805,868079000
2012-09-18,4421.799805,4426.899902,4406.100098,4417.799805,4417.799805,962057000
2012-09-19,4417.799805,4443.200195,4410.100098,4440.399902,4440.399902,1292763600
2012-09-20,4435.899902,4436.000000,4417.000000,4419.799805,4419.799805,1337453100
2012-09-21,4420.399902,4440.600098,4419.399902,4430.799805,4430.799805,1364434500
2012-09-24,4430.799805,4430.799805,4398.600098,4409.200195,4409.200195,751008000
2012-09-25,4409.200195,4409.200195,4390.000000,4395.500000,4395.500000,719905600
2012-09-26,4387.200195,4387.600098,4372.700195,4382.500000,4382.500000,785410200
2012-09-27,4378.799805,4402.899902,4357.899902,4402.799805,4402.799805,812431200
2012-09-28,4402.399902,4413.100098,4389.100098,4406.299805,4406.299805,1178863500
2012-10-01,4406.299805,4429.399902,4394.600098,4408.299805,4408.299805,0
2012-10-02,4412.899902,4456.399902,4412.899902,4451.899902,4451.899902,794556000
2012-10-03,4451.899902,4472.899902,4451.399902,4458.799805,4458.799805,736744600
2012-10-04,4458.799805,4476.200195,4457.200195,4472.600098,4472.600098,815382200
2012-10-05,4472.600098,4514.899902,4472.600098,4513.799805,4513.799805,762886400
2012-10-07,4513.799805,4516.000000,4496.899902,4502.000000,4502.000000,553273000
2012-10-08,4503.399902,4532.600098,4502.600098,4526.600098,4526.600098,634200600
2012-10-09,4520.000000,4520.600098,4498.100098,4511.899902,4511.899902,817838600
2012-10-10,4511.899902,4513.399902,4483.200195,4505.200195,4505.200195,765543200
2012-10-11,4505.200195,4518.399902,4505.100098,4510.100098,4510.100098,626335600
2012-10-14,4510.100098,4515.000000,4501.200195,4505.500000,4505.500000,646049600
2012-10-15,4505.500000,4537.899902,4505.500000,4513.899902,4513.899902,713120400
2012-10-16,4513.899902,4558.700195,4513.899902,4550.899902,4550.899902,932869600
2012-10-17,4586.100098,4602.500000,4567.899902,4580.899902,4580.899902,994637800
2012-10-18,4580.899902,4593.899902,4561.600098,4593.500000,4593.500000,1016691300
2012-10-21,4582.100098,4582.700195,4545.899902,4564.600098,4564.600098,938152200
2012-10-22,4562.899902,4588.700195,4561.500000,4568.000000,4568.000000,780915800
2012-10-23,4568.000000,4568.000000,4525.600098,4530.600098,4530.600098,821395000
2012-10-24,4529.700195,4541.399902,4528.000000,4533.500000,4533.500000,789117400
2012-10-25,4536.000000,4547.600098,4495.000000,4496.299805,4496.299805,1017943200
2012-10-28,4498.899902,4523.000000,4498.600098,4499.399902,4499.399902,598408000
2012-10-29,4499.799805,4518.899902,4493.399902,4505.700195,4505.700195,763130600
2012-10-30,4511.700195,4542.799805,4511.500000,4535.399902,4535.399902,1023989600
2012-10-31,4535.399902,4535.399902,4479.899902,4479.899902,4479.899902,1077882300
2012-11-01,4491.299805,4507.500000,4480.100098,4483.299805,4483.299805,959619600
2012-11-04,4481.000000,4497.000000,4458.700195,4493.600098,4493.600098,736801600
2012-11-05,4492.500000,4507.799805,4489.500000,4503.700195,4503.700195,526945600
2012-11-06,4503.700195,4536.299805,4502.299805,4534.200195,4534.200195,811227800
2012-11-07,4534.200195,4534.200195,4478.500000,4502.200195,4502.200195,806901600
2012-11-08,4502.200195,4502.200195,4458.200195,4482.500000,4482.500000,800726200
2012-11-11,4479.200195,4485.700195,4464.700195,4469.899902,4469.899902,735625400
2012-11-12,4468.200195,4468.799805,4404.200195,4404.200195,4404.200195,895515800
2012-11-13,4404.200195,4416.299805,4395.299805,4410.700195,4410.700195,728823200
2012-11-14,4410.700195,4410.700195,4359.600098,4370.600098,4370.600098,1000180800
2012-11-15,4371.500000,4372.200195,4355.899902,4360.100098,4360.100098,862871200
2012-11-18,4367.399902,4385.000000,4362.100098,4382.600098,4382.600098,817785600
2012-11-19,4382.600098,4411.799805,4382.600098,4407.500000,4407.500000,780162800
2012-11-20,4408.899902,4409.200195,4387.600098,4390.700195,4390.700195,710197400
2012-11-21,4396.899902,4446.200195,4394.799805,4432.399902,4432.399902,837753600
2012-11-22,4432.399902,4432.500000,4417.299805,4431.500000,4431.500000,606299000
2012-11-25,4431.500000,4444.899902,4431.500000,4443.500000,4443.500000,609788800
2012-11-26,4443.500000,4477.500000,4442.200195,4473.399902,4473.399902,855637400
2012-11-27,4470.100098,4470.100098,4448.600098,4462.600098,4462.600098,768231600
2012-11-28,4462.299805,4490.100098,4461.100098,4490.100098,4490.100098,883620800
2012-11-29,4490.100098,4524.700195,4490.100098,4518.000000,4518.000000,1748876600
2012-12-02,4518.000000,4546.299805,4518.000000,4540.000000,4540.000000,731889400
2012-12-03,4540.000000,4544.399902,4510.399902,4511.799805,4511.799805,682130600
2012-12-04,4511.799805,4531.600098,4508.600098,4528.000000,4528.000000,802672200
2012-12-05,4528.000000,4535.399902,4512.399902,4515.700195,4515.700195,781872400
2012-12-06,4522.000000,4557.600098,4521.600098,4555.899902,4555.899902,718021600
2012-12-09,4556.500000,4575.899902,4556.500000,4562.399902,4562.399902,803551000
2012-12-10,4562.399902,4585.299805,4562.399902,4581.299805,4581.299805,710361000
2012-12-11,4581.299805,4608.799805,4581.299805,4591.799805,4591.799805,1037151400
2012-12-12,4591.799805,4600.200195,4586.200195,4592.899902,4592.899902,978682400
2012-12-13,4592.899902,4607.799805,4590.200195,4595.100098,4595.100098,796464600
2012-12-16,4595.100098,4599.100098,4583.100098,4588.000000,4588.000000,796113800
2012-12-17,4593.100098,4623.600098,4593.100098,4610.500000,4610.500000,885331600
2012-12-18,4618.700195,4641.500000,4618.000000,4633.200195,4633.200195,990513000
2012-12-19,4635.000000,4655.299805,4624.700195,4646.600098,4646.600098,1238188800
2012-12-20,4646.600098,4669.000000,4623.799805,4635.200195,4635.200195,1411136300
2012-12-23,4637.100098,4655.200195,4637.100098,4645.600098,4645.600098,224568600
2012-12-26,4645.600098,4666.100098,4642.100098,4661.399902,4661.399902,299375200
2012-12-27,4665.000000,4701.000000,4664.899902,4685.299805,4685.299805,389823800
2012-12-30,4680.399902,4680.399902,4659.500000,4664.600098,4664.600098,300459800
2013-01-01,4664.600098,4726.200195,4664.600098,4722.899902,4722.899902,579783400
2013-01-02,4722.899902,4763.600098,4722.899902,4761.399902,4761.399902,717371800
2013-01-03,4761.399902,4761.399902,4737.000000,4742.899902,4742.899902,564794000
2013-01-06,4745.799805,4770.200195,4735.899902,4738.100098,4738.100098,681791800
2013-01-07,4741.700195,4756.200195,4711.899902,4712.299805,4712.299805,731907600
2013-01-08,4712.799805,4732.299805,4712.799805,4730.100098,4730.100098,707592800
2013-01-09,4730.100098,4750.100098,4723.100098,4745.200195,4745.200195,745813200
2013-01-10,4745.899902,4757.200195,4728.399902,4733.799805,4733.799805,695219200
2013-01-13,4733.799805,4754.799805,4733.500000,4745.700195,4745.700195,649593000
2013-01-14,4746.899902,4756.799805,4733.200195,4743.000000,4743.000000,776957600
2013-01-15,4741.899902,4765.299805,4741.200195,4765.000000,4765.000000,786506400
2013-01-16,4765.000000,4808.899902,4765.000000,4779.700195,4779.700195,920551800
2013-01-17,4779.700195,4805.799805,4779.700195,4794.700195,4794.700195,799878200
2013-01-20,4796.700195,4803.700195,4788.000000,4802.200195,4802.200195,658803800
2013-01-21,4802.200195,4825.600098,4792.700195,4802.899902,4802.899902,721563600
2013-01-22,4811.500000,4825.399902,4811.399902,4812.100098,4812.100098,796233400
2013-01-23,4808.399902,4837.899902,4804.899902,4833.799805,4833.799805,807628800
2013-01-24,4833.799805,4858.899902,4833.799805,4858.899902,4858.899902,921466200
2013-01-28,4865.600098,4917.000000,4864.799805,4910.799805,4910.799805,942912000
2013-01-29,4910.799805,4928.600098,4908.500000,4919.100098,4919.100098,763115000
2013-01-30,4919.100098,4927.600098,4888.399902,4901.000000,4901.000000,894894600
2013-01-31,4901.000000,4943.500000,4901.000000,4941.899902,4941.899902,784939600
2013-02-03,4941.899902,4971.399902,4929.100098,4929.100098,4929.100098,689876600
2013-02-04,4918.700195,4918.700195,4892.000000,4902.600098,4902.600098,826234600
2013-02-05,4902.600098,4949.600098,4902.600098,4940.500000,4940.500000,960948800
2013-02-06,4935.000000,4957.600098,4928.299805,4955.799805,4955.799805,816581400
2013-02-07,4953.299805,4989.399902,4948.700195,4989.399902,4989.399902,811939200
2013-02-10,4989.399902,4997.000000,4980.299805,4980.299805,4980.299805,690162400
2013-02-11,4980.299805,5002.200195,4980.299805,4981.500000,4981.500000,707999600
2013-02-12,4981.500000,5032.899902,4981.500000,5024.500000,5024.500000,837223400
2013-02-13,5024.500000,5065.299805,5021.200195,5057.200195,5057.200195,1015527200
2013-02-14,5052.700195,5063.299805,5043.200195,5054.600098,5054.600098,854151400
2013-02-17,5061.299805,5090.700195,5052.500000,5082.899902,5082.899902,1114006000
2013-02-18,5082.899902,5101.000000,5066.299805,5101.000000,5101.000000,867182000
2013-02-19,5101.000000,5123.000000,5101.000000,5114.399902,5114.399902,1057192100
2013-02-20,5083.799805,5093.700195,4998.600098,4998.600098,4998.600098,1104086100
2013-02-21,4998.600098,5070.200195,4994.799805,5036.700195,5036.700195,1001139100
2013-02-24,5035.600098,5081.899902,5035.600098,5072.700195,5072.700195,855706000
2013-02-25,5055.500000,5057.100098,4997.500000,5021.799805,5021.799805,791287400
2013-02-26,5029.100098,5059.500000,5029.100098,5053.100098,5053.100098,800558400
2013-02-27,5053.100098,5127.799805,5053.100098,5120.399902,5120.399902,1311572200
2013-02-28,5120.399902,5120.399902,5079.899902,5100.899902,5100.899902,1111747300
2013-03-03,5100.899902,5100.899902,5027.899902,5028.500000,5028.500000,939048800
2013-03-04,5028.500000,5107.899902,5028.500000,5088.100098,5088.100098,898677200
2013-03-05,5088.100098,5143.399902,5088.100098,5130.899902,5130.899902,970788400
2013-03-06,5134.000000,5148.299805,5102.299805,5123.100098,5123.100098,834380200
2013-03-07,5123.100098,5144.500000,5116.700195,5137.500000,5137.500000,867802000
2013-03-10,5135.299805,5162.299805,5130.200195,5160.000000,5160.000000,712197400
2013-03-11,5163.299805,5174.399902,5128.600098,5128.600098,5128.600098,861455200
2013-03-12,5131.399902,5133.399902,5093.000000,5104.399902,5104.399902,877891000
2013-03-13,5102.000000,5113.899902,5043.799805,5043.799805,5043.799805,1058871200
2013-03-14,5043.799805,5129.299805,5043.799805,5129.299805,5129.299805,1949068400
2013-03-17,5112.799805,5112.799805,5027.299805,5027.399902,5027.399902,771565400
2013-03-18,5034.899902,5069.799805,5004.000000,5004.399902,5004.399902,856059400
2013-03-19,5004.399902,5004.399902,4956.399902,4982.600098,4982.600098,866902600
2013-03-20,4982.600098,5012.299805,4964.500000,4976.799805,4976.799805,1112814700
2013-03-21,4973.700195,4995.299805,4944.500000,4980.799805,4980.799805,674769000
2013-03-24,4981.899902,5033.100098,4981.899902,5001.500000,5001.500000,673737400
2013-03-25,4993.200195,4993.200195,4957.200195,4964.700195,4964.700195,737958800
2013-03-26,4972.899902,5007.000000,4971.399902,5007.000000,5007.000000,686327000
2013-03-27,5007.000000,5007.000000,4979.899902,4979.899902,4979.899902,1087673900
2013-04-01,4979.899902,5017.299805,4978.700195,4995.500000,4995.500000,769900000
2013-04-02,4999.299805,5019.700195,4945.899902,4966.399902,4966.399902,1041812600
2013-04-03,4959.000000,4959.000000,4908.399902,4919.299805,4919.299805,888746000
2013-04-04,4924.700195,4929.700195,4891.600098,4899.200195,4899.200195,854147800
2013-04-08,4899.200195,4920.899902,4897.000000,4912.700195,4912.700195,732462200
2013-04-09,4912.700195,4980.299805,4912.700195,4980.200195,4980.200195,1164957500
2013-04-10,4989.700195,4995.299805,4963.000000,4973.700195,4973.700195,943028400
2013-04-11,4973.700195,5017.600098,4973.700195,5010.299805,5010.299805,906261800
2013-04-12,5009.700195,5024.399902,5009.200195,5016.000000,5016.000000,847318400
2013-04-15,5008.600098,5008.600098,4933.100098,4966.799805,4966.799805,789928600
2013-04-16,4966.799805,4966.799805,4909.100098,4944.100098,4944.100098,929509400
2013-04-17,4944.100098,4997.200195,4944.100098,4993.600098,4993.600098,821360400
2013-04-18,4979.000000,4979.700195,4911.299805,4911.299805,4911.299805,1200353300
2013-04-19,4911.299805,4946.100098,4908.700195,4923.000000,4923.000000,901300000
2013-04-22,4923.000000,4955.399902,4923.000000,4955.399902,4955.399902,650769400
2013-04-23,4955.399902,5023.799805,4955.399902,5002.600098,5002.600098,962653000
2013-04-24,5009.000000,5085.200195,5009.000000,5084.200195,5084.200195,1163402500
2013-04-26,5094.600098,5116.899902,5082.500000,5082.700195,5082.700195,890341600
2013-04-29,5082.700195,5111.799805,5082.700195,5108.299805,5108.299805,623704600
2013-04-30,5108.299805,5171.200195,5108.299805,5168.600098,5168.600098,933511600
2013-05-01,5165.299805,5166.600098,5139.799805,5144.000000,5144.000000,687057200
2013-05-02,5143.899902,5143.899902,5094.299805,5104.100098,5104.100098,831687000
2013-05-03,5104.100098,5154.000000,5102.100098,5105.399902,5105.399902,714874000
2013-05-06,5121.000000,5175.299805,5120.000000,5133.799805,5133.799805,703385200
2013-05-07,5139.700195,5142.700195,5098.000000,5122.700195,5122.700195,870076800
2013-05-08,5130.700195,5180.200195,5129.799805,5177.899902,5177.899902,1034001400
2013-05-09,5173.299805,5192.200195,5164.700195,5180.600098,5180.600098,984826800
2013-05-10,5182.200195,5223.899902,5182.200195,5191.100098,5191.100098,839814600
2013-05-13,5188.899902,5204.200195,5177.000000,5194.799805,5194.799805,800362400
2013-05-14,5194.799805,5209.299805,5192.000000,5202.500000,5202.500000,866906200
2013-05-15,5204.200195,5229.799805,5151.399902,5173.299805,5173.299805,905096000
2013-05-16,5173.299805,5191.799805,5136.600098,5144.200195,5144.200195,1082412700
2013-05-17,5153.100098,5172.799805,5147.000000,5159.799805,5159.799805,918968800
2013-05-20,5165.399902,5221.799805,5165.399902,5185.399902,5185.399902,807652800
2013-05-21,5184.399902,5184.399902,5138.500000,5156.200195,5156.200195,959256800
2013-05-22,5163.000000,5178.899902,5131.799805,5142.100098,5142.100098,1182376500
2013-05-23,5137.200195,5137.200195,5036.700195,5040.799805,5040.799805,1483959500
2013-05-24,5040.799805,5059.899902,4936.000000,4964.299805,4964.299805,1192799700
2013-05-27,4964.299805,4964.399902,4910.399902,4938.600098,4938.600098,881814600
2013-05-28,4937.600098,4959.399902,4930.100098,4950.600098,4950.600098,892268400
2013-05-29,4950.600098,4975.399902,4942.600098,4959.200195,4959.200195,951240600
2013-05-30,4959.200195,4959.200195,4885.399902,4917.100098,4917.100098,980186400
2013-05-31,4927.200195,4946.000000,4909.600098,4914.000000,4914.000000,1731029600
2013-06-03,4914.000000,4915.000000,4873.700195,4873.700195,4873.700195,826497800
2013-06-04,4873.700195,4891.899902,4852.299805,4886.700195,4886.700195,938861600
2013-06-05,4886.700195,4886.700195,4820.600098,4825.200195,4825.200195,1121052800
2013-06-06,4822.399902,4822.399902,4767.899902,4771.799805,4771.799805,949709600
2013-06-07,4771.799805,4773.600098,4724.100098,4729.299805,4729.299805,911864800
2013-06-11,4729.299805,4750.299805,4729.299805,4748.899902,4748.899902,883563000
2013-06-12,4748.899902,4748.899902,4703.000000,4716.100098,4716.100098,1001279900
2013-06-13,4716.100098,4716.100098,4650.000000,4684.899902,4684.899902,1066341200
2013-06-14,4684.899902,4776.600098,4684.899902,4775.500000,4775.500000,868708000
2013-06-17,4758.200195,4805.000000,4726.399902,4805.000000,4805.000000,927662400
2013-06-18,4805.000000,4805.000000,4750.100098,4794.600098,4794.600098,975118000
2013-06-19,4794.600098,4841.799805,4794.600098,4841.799805,4841.799805,933264000
2013-06-20,4841.799805,4841.799805,4715.299805,4743.899902,4743.899902,1253987800
2013-06-21,4743.600098,4743.600098,4668.000000,4723.799805,4723.799805,2061415600
2013-06-24,4723.799805,4723.799805,4646.299805,4651.100098,4651.100098,964010000
2013-06-25,4651.100098,4664.500000,4610.600098,4633.500000,4633.500000,1202295700
2013-06-26,4633.500000,4724.399902,4633.500000,4707.799805,4707.799805,1063490600
2013-06-27,4707.799805,4803.100098,4707.799805,4784.799805,4784.799805,1097993600
2013-06-28,4784.799805,4803.500000,4768.200195,4775.399902,4775.399902,1176254600
2013-07-01,4775.399902,4775.399902,4682.399902,4689.700195,4689.700195,768086400
2013-07-02,4689.700195,4810.299805,4689.700195,4810.299805,4810.299805,942892600
2013-07-03,4810.299805,4810.299805,4704.200195,4727.799805,4727.799805,943845800
2013-07-04,4727.799805,4783.100098,4727.799805,4781.000000,4781.000000,722680800
2013-07-05,4781.000000,4837.399902,4781.000000,4826.399902,4826.399902,835945300
2013-07-08,4826.399902,4838.500000,4774.100098,4797.600098,4797.600098,714012400
2013-07-09,4797.600098,4878.299805,4797.600098,4866.500000,4866.500000,815642000
2013-07-10,4866.500000,4932.500000,4866.500000,4885.399902,4885.399902,906644400
2013-07-11,4885.500000,4946.899902,4885.500000,4946.899902,4946.899902,895910000
2013-07-12,4946.899902,4993.500000,4946.899902,4957.500000,4957.500000,890558800
2013-07-15,4957.500000,4979.399902,4945.200195,4965.600098,4965.600098,677194400
2013-07-16,4965.600098,4984.299805,4958.200195,4968.600098,4968.600098,772399200
2013-07-17,4968.600098,4977.700195,4960.500000,4966.500000,4966.500000,919092200
2013-07-18,4966.500000,4992.700195,4966.500000,4976.899902,4976.899902,927408000
2013-07-19,4976.899902,4993.299805,4948.500000,4959.399902,4959.399902,904847400
2013-07-22,4959.700195,5011.500000,4959.700195,4988.899902,4988.899902,752762400
2013-07-23,4988.899902,5015.299805,4988.899902,5004.600098,5004.600098,877617600
2013-07-24,5004.600098,5040.200195,5004.600098,5021.799805,5021.799805,872668000
2013-07-25,5021.799805,5021.799805,4993.500000,5018.299805,5018.299805,929508000
2013-07-26,5018.299805,5043.399902,5010.399902,5023.799805,5023.799805,1073697100
2013-07-29,5023.799805,5040.500000,5017.899902,5027.899902,5027.899902,645155700
2013-07-30,5027.899902,5035.299805,5007.399902,5026.299805,5026.299805,853359800
2013-07-31,5026.299805,5077.299805,5026.299805,5035.700195,5035.700195,894532900
2013-08-01,5035.700195,5075.700195,5018.100098,5047.100098,5047.100098,968279800
2013-08-02,5047.100098,5099.500000,5047.100098,5098.700195,5098.700195,841941500
2013-08-05,5098.700195,5098.700195,5083.200195,5093.799805,5093.799805,611047300
2013-08-06,5093.799805,5099.799805,5071.299805,5088.000000,5088.000000,770950200
2013-08-07,5088.000000,5088.000000,4993.200195,4996.600098,4996.600098,917331500
2013-08-08,4996.600098,5064.899902,4996.600098,5047.100098,5047.100098,970677800
2013-08-09,5047.100098,5057.600098,5008.299805,5038.799805,5038.799805,791797100
2013-08-12,5038.799805,5094.299805,5033.500000,5094.100098,5094.100098,832533400
2013-08-13,5094.100098,5144.700195,5094.100098,5141.600098,5141.600098,1003044400
2013-08-14,5141.600098,5151.600098,5126.700195,5141.000000,5141.000000,844067700
2013-08-15,5141.000000,5148.399902,5125.700195,5136.700195,5136.700195,1037335600
2013-08-16,5136.700195,5136.700195,5087.799805,5100.100098,5100.100098,962194700
2013-08-19,5100.399902,5115.600098,5086.899902,5102.299805,5102.299805,893944500
2013-08-20,5102.299805,5102.299805,5050.100098,5068.799805,5068.799805,929993400
2013-08-21,5068.799805,5096.399902,5061.799805,5090.299805,5090.299805,866994600
2013-08-22,5090.299805,5090.299805,5020.600098,5066.700195,5066.700195,1067035600
2013-08-23,5068.700195,5132.700195,5068.700195,5115.200195,5115.200195,1080320400
2013-08-26,5115.200195,5148.500000,5115.200195,5127.100098,5127.100098,961469500
2013-08-27,5126.700195,5131.799805,5101.500000,5130.799805,5130.799805,822466200
2013-08-28,5130.799805,5130.799805,5067.299805,5077.899902,5077.899902,952271000
2013-08-29,5078.000000,5088.799805,5055.600098,5083.100098,5083.100098,987091200
2013-08-30,5083.100098,5125.299805,5067.399902,5125.299805,5125.299805,1108928600
2013-09-02,5125.299805,5180.899902,5117.899902,5178.000000,5178.000000,837838400
2013-09-03,5178.000000,5198.000000,5178.000000,5188.899902,5188.899902,934725600
2013-09-04,5188.899902,5188.899902,5147.299805,5156.500000,5156.500000,895753500
2013-09-05,5156.500000,5166.899902,5114.500000,5138.399902,5138.399902,879944000
2013-09-06,5138.399902,5153.500000,5113.799805,5144.000000,5144.000000,851751600
2013-09-09,5144.000000,5179.600098,5144.000000,5179.399902,5179.399902,707291600
2013-09-10,5179.399902,5209.899902,5179.399902,5198.899902,5198.899902,751352800
2013-09-11,5198.899902,5230.600098,5198.899902,5230.600098,5230.600098,872788200
2013-09-12,5230.600098,5247.700195,5225.700195,5238.200195,5238.200195,1147019200
2013-09-13,5238.200195,5238.200195,5205.500000,5214.700195,5214.700195,867338000
2013-09-16,5214.700195,5259.600098,5214.700195,5241.700195,5241.700195,680678100
2013-09-17,5241.700195,5256.399902,5223.100098,5245.200195,5245.200195,773200100
2013-09-18,5245.200195,5247.399902,5220.600098,5230.399902,5230.399902,848241700
2013-09-19,5230.399902,5292.200195,5230.399902,5288.600098,5288.600098,1469309500
2013-09-20,5288.600098,5288.600098,5262.700195,5270.799805,5270.799805,2057474600
2013-09-23,5270.799805,5270.799805,5221.299805,5245.799805,5245.799805,763951400
2013-09-24,5245.799805,5245.799805,5213.200195,5229.500000,5229.500000,695459800
2013-09-25,5229.500000,5277.700195,5226.600098,5270.100098,5270.100098,805435400
2013-09-26,5270.100098,5288.200195,5245.299805,5288.200195,5288.200195,673655600
2013-09-27,5288.200195,5307.700195,5288.200195,5302.299805,5302.299805,876390000
2013-09-30,5302.299805,5302.299805,5217.700195,5217.700195,5217.700195,963626200
2013-10-01,5217.700195,5239.600098,5201.100098,5206.299805,5206.299805,836419900
2013-10-02,5206.299805,5229.299805,5206.299805,5214.899902,5214.899902,823170800
2013-10-03,5214.899902,5256.000000,5212.200195,5232.000000,5232.000000,762658800
2013-10-04,5232.000000,5232.000000,5196.200195,5205.899902,5205.899902,633584300
2013-10-06,5205.899902,5212.799805,5147.500000,5160.600098,5160.600098,0
2013-10-07,5160.600098,5164.700195,5124.700195,5148.100098,5148.100098,787581100
2013-10-08,5144.000000,5155.399902,5118.000000,5151.600098,5151.600098,650408500
2013-10-09,5151.600098,5151.600098,5126.899902,5146.200195,5146.200195,725593400
2013-10-10,5146.200195,5236.600098,5146.200195,5228.799805,5228.799805,758022900
2013-10-13,5228.799805,5228.799805,5187.200195,5206.500000,5206.500000,553587200
2013-10-14,5206.500000,5264.500000,5206.500000,5259.200195,5259.200195,712929000
2013-10-15,5259.200195,5269.500000,5231.799805,5264.399902,5264.399902,723540200
2013-10-16,5264.399902,5295.200195,5264.399902,5281.899902,5281.899902,949383700
2013-10-17,5281.899902,5324.799805,5281.899902,5321.000000,5321.000000,886965300
2013-10-20,5321.000000,5365.100098,5321.000000,5351.500000,5351.500000,815875900
2013-10-21,5351.500000,5378.700195,5351.500000,5371.200195,5371.200195,967476700
2013-10-22,5371.200195,5400.399902,5356.200195,5356.799805,5356.799805,1049794300
2013-10-23,5356.799805,5384.399902,5355.100098,5373.700195,5373.700195,773848700
2013-10-24,5373.700195,5396.299805,5373.700195,5385.700195,5385.700195,963163400
